"pid","assessed_value"
5210,688255.75368041
5211,54960.0924974996
5212,540091.012108718
5213,230155.621298814
5214,737538.037430301
5215,423432.219785512
5216,457987.068422578
5217,522068.366819634
5218,197397.929754473
5219,893634.321193673
5220,505172.613093872
5221,452904.953243307
5222,680646.689551936
5223,314990.135006618
5224,699122.029842135
5225,402435.566306458
5226,617775.579784994
5227,454334.835128027
5228,988323.899196206
5229,384972.680968884
5230,391160.227038425
5231,872675.074786728
5232,491586.045581414
5233,248451.124099802
5234,470029.770279733
5235,293078.884037692
5236,545726.916436535
5237,483275.120477641
5238,495117.849212046
5239,476173.905457348
5240,333859.548967103
5241,308727.377716077
5242,948288.473169078
5243,243223.864062941
5244,910552.687557931
5245,638336.49282614
5246,589953.21590747
5247,75945.574434974
5248,806661.2565007
5249,295108.329691725
5250,710814.536089997
5251,410222.361235866
5252,428298.726696125
5253,249361.535376843
5254,687560.079780037
5255,760792.112672453
5256,656984.766379402
5257,395493.850342121
5258,851491.333885265
5259,528866.452971459
5260,616725.523539089
5261,639804.025357508
5262,695898.647976302
5263,668903.200413004
5264,667864.768077474
5265,588251.661156432
5266,305924.532518307
5267,581500.592080001
5268,320476.859245467
5269,554707.000912916
5270,500014.647642035
5271,421098.611308319
5272,586849.101907081
5273,317580.739152941
5274,670344.716557341
5275,874280.85991067
5276,705574.646311086
5277,489683.157811276
5278,422479.857417746
5279,321094.29576835
5280,428625.233715405
5281,852182.705493618
5282,574284.031279422
5283,672206.950629441
5284,532364.617128244
5285,774021.774933539
5286,849920.173634705
5287,438907.191417779
5288,1081103.11132152
5289,531557.589409181
5290,589519.604691206
5291,764620.45036959
5292,523122.666045439
5293,441427.426397611
5294,584070.757391103
5295,357521.785132681
5296,405632.766336369
5297,391247.661206287
5298,411474.272811605
5299,362949.815624174
5300,686304.891258085
5301,284342.964631522
5302,347560.861278907
5303,514012.774146583
5304,480724.704587325
5305,602640.416921166
5306,961519.88746065
5307,89782.3270534919
5308,342836.23777893
5309,364656.479601399
5310,448582.949642263
5311,315945.882613752
5312,583119.401468554
5313,538253.868381878
5314,425778.644768142
5315,352220.704123378
5316,412205.492031566
5317,878574.618879269
5318,543500.475820378
5319,204946.524424485
5320,386366.652154625
5321,698683.580125049
5322,87475.3753755581
5323,682082.289767865
5324,497988.812394754
5325,627559.185790972
5326,938369.824576935
5327,640140.978660762
5328,401455.361637538
5329,429533.088661468
5330,403653.291710463
5331,726264.363893997
5332,770029.126433594
5333,303411.147977416
5334,374710.687860393
5335,387991.259754858
5336,473562.598940968
5337,631681.57966432
5338,631648.363335409
5339,328977.603506642
5340,349514.360285468
5341,283020.841131428
5342,288680.180183088
5343,327329.94253589
5344,470975.647004592
5345,503080.885189868
5346,531499.413074011
5347,399292.55617665
5348,975642.508316088
5349,635104.316192326
5350,115995.899998541
5351,250083.459778722
5352,269795.241255869
5353,694167.385840321
5354,664165.888072621
5355,361467.535264274
5356,154700.60239981
5357,209800.742219186
5358,375866.94551748
5359,225538.624301131
5360,515379.263371762
5361,747234.8575053
5362,384985.982399313
5363,714771.507679153
5364,539912.786739603
5365,518793.499039126
5366,438905.412375762
5367,481172.741073768
5368,522185.866076296
5369,450187.560794385
5370,444025.454369521
5371,322589.73604477
5373,258789.429710877
5374,512198.252525362
5375,238232.323891631
5376,451755.337087336
5377,608602.611455778
5378,662452.039035565
5379,392980.605596936
5380,299061.127817863
5381,773917.492423706
5382,328840.963353587
5383,326869.888743023
5384,747752.368196276
5385,738044.844519745
5386,372891.613538008
5387,749117.953733055
5388,613414.007179443
5389,307505.251241665
5390,468578.433010135
5391,166261.58255566
5392,312418.617568388
5393,899663.57680366
5394,921177.457403454
5395,404041.396934599
5396,315707.986683006
5397,283183.415915859
5398,390329.716893421
5399,203800.251868587
5400,234783.571210434
5401,474459.66513398
5402,508967.329747103
5403,817880.093867322
5404,615239.909493408
5405,314764.430131634
5406,384522.080316854
5407,663114.907062108
5408,506806.424914152
5409,430664.17249461
5410,191467.795121776
5411,447181.635480384
5412,393322.887788135
5413,766661.77202482
5414,396908.641324342
5415,367773.502708272
5416,697370.083747178
5417,322196.527899302
5418,717332.775683403
5419,276574.961855395
5420,265898.584004731
5421,340964.729841907
5422,606969.751891061
5423,194184.071326141
5424,451509.587120202
5425,387966.368632458
5426,631486.062123158
5427,344887.429945994
5428,544982.437307164
5429,613743.995572712
5430,618475.390936382
5431,738190.448907471
5432,284842.539798439
5433,831047.353404242
5434,453503.3532029
5435,241581.656892959
5436,262946.666265294
5437,542719.868708926
5438,771000.510752359
5439,638668.096380038
5440,401840.129263676
5441,313149.8743088
5442,258300.929556559
5443,364776.177996252
5444,406316.48729786
5445,546354.299814613
5446,735073.777918146
5447,354567.849403751
5448,263975.929888922
5449,924074.940181358
5450,513698.568354432
5451,613152.703798653
5452,388143.896176307
5453,348272.976272236
5454,499524.027326386
5455,653068.054448428
5456,406451.952609427
5457,292009.274568241
5458,424350.982282703
5459,406321.853046803
5460,490336.922775242
5461,469511.564681394
5462,250681.717739387
5463,47496.1744269704
5464,460658.014545557
5465,462929.05211533
5466,720781.861027029
5467,248797.922891376
5468,392272.375810475
5469,187899.037411479
5470,279700.871644306
5471,375128.499401309
5472,689362.595279049
5473,845309.907926161
5474,679884.008755663
5475,700260.806701725
5476,354820.211063021
5477,372446.884297617
5478,353482.917621468
5479,630015.914886626
5480,451501.566743978
5481,599836.401053254
5482,353552.487411525
5483,388647.550548959
5484,525909.79004323
5485,283450.602100915
5486,385495.564036974
5487,98157.7144042773
5488,724562.810600532
5489,664074.571584892
5490,527607.570267598
5491,479368.451494925
5492,303383.755101728
5493,374467.921841116
5494,655745.248001839
5495,633221.397260306
5496,296511.249860588
5497,614508.144718302
5498,256721.633136627
5499,356340.623119749
5500,314723.763255577
5501,568860.307558043
5502,328098.967102727
5503,611210.133501564
5504,284709.294012452
5505,372690.488512079
5506,158990.869715324
5507,496554.134014332
5508,598653.308315534
5509,586185.582770252
5510,353036.999114343
5511,488155.728018027
5512,842687.953029696
5513,436858.521317459
5514,340131.546267127
5515,550304.784165852
5516,291746.803265474
5517,343526.730450818
5518,370549.749065396
5519,256466.290359836
5520,611052.377923539
5521,337330.117934382
5522,358795.752394433
5523,722035.622198252
5524,436702.328525886
5525,562135.774953099
5526,789726.009909849
5527,586575.574591045
5528,501646.591285135
5529,403283.520151713
5530,457508.179636767
5531,540314.584274764
5532,624003.511926639
5533,230275.305357507
5534,882036.686130537
5535,393917.758742362
5536,314406.197234921
5537,554852.590854972
5538,317959.73020294
5539,205628.567347759
5540,506670.6861351
5541,334352.293104893
5542,287615.697867307
5543,363843.47424735
5544,480688.19869356
5545,674242.301909508
5546,925535.890559158
5547,341553.954331906
5548,431716.534648465
5549,445720.726061419
5550,953084.09825798
5551,404205.265453814
5552,524246.964707959
5553,437357.07253164
5554,469888.920938463
5555,341607.346023889
5556,666061.198378914
5557,769845.703896955
5558,539600.135014007
5559,800688.811755205
5560,362717.299139541
5561,466458.773147165
5562,446766.397359798
5563,341909.664858326
5564,979472.99847567
5565,301040.894912561
5566,220950.319255128
5567,338978.379636436
5568,471032.643232591
5569,363080.087230279
5570,382173.969899741
5571,383317.061506601
5572,329251.267590622
5573,344082.691934363
5574,315169.131287092
5575,534490.535172834
5576,710141.63674057
5577,946989.308146085
5578,299549.130772233
5579,561405.095062837
5580,636237.238205593
5581,1041796.41762761
5582,290089.621057347
5583,798046.245949267
5584,476265.299425677
5585,405509.833354943
5586,224503.296874401
5587,546975.716950889
5588,775421.280803144
5589,385079.615855
5590,515798.242653617
5591,410591.534124135
5592,41426.2407117872
5593,503887.915769608
5594,735588.711165111
5595,132888.625392487
5596,437722.169693295
5597,428634.882299306
5598,692422.991488894
5599,837320.672691883
5600,825698.223536842
5601,502749.35985875
5602,633988.245463825
5603,787835.902777753
5604,258778.354755023
5605,1302867.0573914
5606,308470.834687197
5607,439164.646803652
5608,361362.371472878
5609,212058.456977528
5610,359222.500883987
5611,290541.110089101
5612,848047.291200816
5613,632395.256647173
5614,695242.844369913
5615,438307.271425966
5616,308387.454756399
5617,267928.695452106
5618,469643.602199855
5619,362104.035322291
5620,391833.340021378
5621,578860.995766772
5622,412220.565586002
5623,273699.834062958
5624,298374.842237518
5625,408228.745894589
5626,836239.941166268
5627,267198.332183708
5628,533654.851437363
5629,584956.875495411
5630,698084.961941958
5631,212820.517198781
5632,716310.815947818
5633,308631.117523074
5634,717745.336257578
5635,247628.765008474
5636,128819.649838307
5637,582659.859173921
5638,689211.197360748
5639,427614.470969806
5640,498711.220209947
5641,820350.872993536
5642,308852.605069157
5643,449528.289341616
5644,282436.046662409
5645,366627.333790576
5646,525010.428426616
5647,413565.143309845
5648,711380.801439289
5649,330949.083564333
5650,577479.838666056
5651,838281.192202787
5652,426027.801440329
5653,623737.834996261
5654,818161.802229771
5655,784437.340235498
5656,210544.031937842
5657,583192.870908251
5658,555221.725886004
5659,346100.422901076
5660,619368.046594543
5661,281386.415510393
5662,984846.696100634
5663,212329.946518846
5664,778290.430638195
5665,735462.271800859
5666,594881.154525522
5667,454366.482705005
5668,801155.858735679
5669,660313.283308807
5670,263366.56039988
5671,457779.821618627
5672,652847.17073646
5673,305223.406815171
5674,290197.348896121
5675,625779.1218776
5676,453189.709169778
5677,359187.069710654
5678,628617.885095704
5679,231790.789459576
5680,711362.651246655
5681,513339.058969045
5682,418553.045801982
5683,305393.697650217
5684,382550.219001541
5685,331353.086931007
5686,438865.114989986
5687,385738.074653342
5688,685332.845943381
5689,660363.925668541
5690,562779.508658975
5691,498433.555689821
5692,426252.189939212
5693,415885.15513554
5694,123758.157835747
5695,321025.299103824
5696,441382.600392695
5697,689497.960350269
5698,242744.586552244
5699,301682.750914657
5700,547307.559629313
5701,568342.056390531
5702,542216.010791349
5703,565394.193233043
5704,263769.249552107
5705,435290.45648716
5706,265253.908006776
5707,172010.614719024
5708,277009.799514934
5709,213539.555381358
5710,184163.774435482
5711,288459.034041682
5712,438492.951464265
5713,493417.118444813
5714,683800.487852928
5715,669900.581410417
5716,270215.353134606
5717,211030.581303945
5718,850623.198946916
5719,469742.466420813
5720,686421.075728618
5721,569243.013799092
5722,275693.956753118
5723,592714.440362321
5724,360763.608508072
5725,667854.162944667
5726,165290.044178363
5727,327394.99432582
5728,295340.548437257
5729,369606.5299303
5730,511472.169238829
5731,451389.077804262
5732,294931.52863378
5733,309250.192162278
5734,417993.459919922
5735,311946.078345967
5736,338498.227300012
5737,311485.077068904
5738,608898.560701268
5739,632067.382610253
5740,395640.718580787
5741,335572.130825946
5742,476137.143288989
5743,246919.69492824
5744,521820.143493632
5745,268899.470656841
5746,235698.77146202
5747,803057.347749127
5748,369843.79268227
5749,77878.3535091685
5750,361491.543238335
5751,481841.612490183
5752,1119492.80167267
5753,478182.198664508
5754,71752.1640522329
5755,404562.866943115
5756,1030916.46970321
5757,415558.922117058
5758,343080.194667223
5759,367043.890046288
5760,756709.202546654
5761,608892.584092126
5762,882045.967617773
5763,480657.106412829
5764,347798.79888834
5765,227426.902801628
5766,425142.687011987
5767,356814.667264711
5768,509945.550063219
5769,291057.162136858
5770,646400.413635832
5771,348532.264614156
5772,615413.983014713
5773,555825.380005971
5774,331079.340720356
5775,353424.394973765
5776,386415.781320395
5777,248935.084830562
5778,548197.779188837
5779,703467.354777014
5780,534814.03912188
5781,320495.891205812
5782,543225.278319849
5783,462244.318291476
5784,513089.183920785
5785,586984.01969555
5786,344129.017214508
5787,647177.928291012
5788,532262.887974441
5789,774512.434984938
5790,478522.210218311
5791,765770.106443336
5792,320335.152189458
5793,891364.948542816
5794,551567.286903891
5795,356251.323931589
5796,898286.099648778
5797,621357.539613637
5798,881705.712993866
5799,461412.498668469
5800,469338.612082803
5801,807017.743959911
5802,387728.765671844
5803,455874.705029288
5804,424471.322596984
5805,313839.68833058
5806,494646.676615474
5807,447698.234861462
5808,418088.382279782
5809,292324.420528777
5810,346832.103531581
5811,386577.578957287
5812,380887.285199189
5813,372801.661870889
5814,214335.090060205
5815,278226.296660761
5816,367438.484239419
5817,534906.937675473
5818,545260.877410791
5819,762073.568595455
5820,435307.738819676
5821,376149.832907914
5822,589539.966245481
5823,598906.692870383
5824,183767.324027816
5825,715645.507976494
5826,207079.158688494
5827,671905.228594144
5828,640647.06680958
5829,328168.675675675
5830,532755.327256421
5831,403255.69607941
5832,921274.053930844
5833,731947.105809521
5834,641976.391690965
5835,458373.220341234
5836,386449.717038269
5837,903894.96654699
5838,339743.173371013
5839,295453.616159074
5840,517464.971870782
5841,673895.231463325
5842,236701.24686995
5843,661643.542860776
5844,743191.605052513
5845,606536.260788202
5846,441000.801582529
5847,778391.60276041
5848,298765.658282507
5849,400939.72490516
5850,353578.536379032
5851,429035.821821019
5852,281571.646291283
5853,527538.491592079
5854,461307.247378958
5855,577242.112397488
5856,886395.619159466
5857,196339.895459097
5858,406422.529997365
5859,210605.011703339
5860,330630.787139545
5861,468216.356931213
5862,94211.4774077405
5863,180809.156123653
5864,468059.378309206
5865,499419.609883019
5866,672555.91645373
5867,347275.466726315
5868,271997.118880455
5869,687622.18246799
5870,870246.564036079
5871,418420.659015943
5872,203924.475426047
5873,287864.500932792
5874,690683.901543452
5875,414951.62552687
5876,567874.867080503
5877,447733.310244689
5878,406356.305229823
5879,335147.206714397
5880,314580.280129802
5881,464809.974489689
5882,437923.02560846
5883,467528.611642462
5884,417108.643134401
5885,483320.399871907
5886,391134.332617377
5887,338231.62694992
5888,862408.593830586
5889,507462.68885016
5890,544700.668188644
5891,410142.552479367
5892,246119.924715471
5893,536816.871372899
5894,496356.768846783
5895,397294.141773052
5896,335198.915567728
5897,465098.837380883
5898,465433.578277375
5899,334303.39498286
5900,237828.063429381
5901,227245.989069488
5902,294163.448327996
5903,923143.661139022
5904,373467.214980456
5905,488827.115425058
5906,361901.410977564
5907,781454.11780753
5908,667069.659931758
5909,340499.679978118
5910,336263.001961872
5911,222693.305330667
5912,167831.869383548
5913,435746.721202552
5914,445289.418815175
5915,771711.47846277
5916,422197.771704649
5917,564936.533695682
5918,219023.374345359
5919,816255.669438839
5920,586106.639458109
5921,609838.825537972
5922,435499.080172181
5923,422063.66786323
5924,269707.925584553
5925,447645.064033582
5926,80973.891320951
5927,472504.255133988
5928,429546.834352331
5929,540774.318852097
5930,398882.924727466
5931,197441.033007971
5932,987545.704364206
5933,451253.38964275
5934,446416.792838627
5935,282574.994179538
5936,322840.627453923
5937,690435.634493387
5938,632396.293844601
5939,707327.797492545
5940,703907.784550667
5941,311597.959516705
5942,475448.886009093
5943,285199.344452274
5944,552397.779711277
5945,337812.913337746
5946,585758.798041393
5947,390142.408309555
5948,440475.089625303
5949,604896.892955813
5950,448304.266192371
5951,502817.721166458
5952,770762.214435308
5953,394033.259340628
5954,725845.122600401
5955,325019.697369281
5956,311643.002144732
5957,470460.584701385
5958,332847.702623854
5959,584625.782200759
5960,351294.910335993
5961,448604.205492703
5962,687380.376160108
5963,386647.786853308
5964,187293.139177258
5965,255156.739563323
5966,434925.175465798
5967,433737.81106335
5968,818610.606469282
5969,517291.879230547
5970,288006.292285296
5971,493219.50900672
5972,738004.553753808
5973,197795.450435461
5974,254273.585966952
5975,496018.907614092
5976,750641.08214863
5977,366422.641844438
5978,526698.479587459
5979,542487.42484795
5980,394876.845353545
5981,558054.525665445
5982,421187.766858407
5983,350065.731397161
5984,754475.502368661
5985,701404.418899458
5986,335269.55493903
5987,1010003.89109998
5988,372574.434056436
5989,319022.647714152
5990,542031.081764443
5991,258858.215806741
5992,586549.559294801
5993,526080.069627833
5994,712.157330172879
5995,639707.819140803
5996,457859.213445159
5997,577745.441879218
5998,376020.42039694
5999,368590.357239424
6000,775562.704033503
6001,455761.745006833
6002,201228.631151865
6003,859910.475571116
6004,673585.886827214
6005,405916.499680571
6006,455814.919496616
6007,940366.805575879
6008,533096.518350227
6009,683989.509072373
6010,258434.701064593
6011,514179.457066464
6012,417784.951959122
6013,346042.126860728
6014,635988.775395171
6015,630799.165054081
6016,424278.467693915
6017,458484.179649758
6018,347170.62452053
6019,439473.898693489
6020,228198.022182782
6021,540818.21459428
6022,936757.985230675
6023,558977.387609828
6024,370581.319682435
6025,198539.793043928
6026,482596.391033918
6027,414506.678742939
6028,489750.28404316
6029,785993.502978281
6030,415401.499907678
6031,363323.934117582
6032,800672.100745572
6033,307586.984324945
6034,778317.555262016
6035,497582.684761767
6036,461118.729846979
6037,290388.299349912
6038,731430.380207554
6039,422353.093554685
6040,344756.461587925
6041,235420.374925116
6042,617241.788746048
6043,301496.091785761
6044,879302.77637855
6045,630317.438527997
6046,463206.125784233
6047,672028.977323428
6048,326387.343702199
6049,673603.266388588
6050,221074.255652237
6051,549788.569821485
6052,735602.075781457
6053,609695.059721702
6054,724116.433366105
6055,374735.67327468
6056,334743.804068114
6057,783736.760306206
6058,348089.877874781
6059,501621.79532125
6060,345448.962962162
6061,459825.771106975
6062,688516.040764754
6063,326877.510742175
6064,657167.366368324
6065,812852.123583387
6066,456502.883425643
6067,688702.380958848
6068,664034.034489836
6069,666804.861961844
6070,443585.33101055
6071,620413.348692501
6072,311474.15889978
6073,304988.695712857
6074,532648.151525176
6075,155256.844523425
6076,188510.440938747
6077,229915.214327554
6078,329455.196276539
6079,869125.759590913
6080,477918.11202919
6081,207707.854903962
6082,503315.885634709
6083,629192.301267594
6084,541635.947408633
6085,532159.421358205
6086,533416.181903273
6087,552516.55629126
6088,490919.893924365
6089,80715.3695617492
6090,411494.778504491
6091,473067.136909686
6092,745165.192186125
6093,572688.899365011
6094,491877.930889627
6095,585980.12850393
6096,474093.107651781
6097,246338.59825921
6098,291856.725445106
6099,726341.465106694
6100,460733.624416566
6101,287744.277770196
6102,571937.711699966
6103,634639.534465343
6104,510936.422875765
6105,441608.68741461
6106,616470.763017486
6107,335380.650870095
6108,571522.560842984
6109,828598.190971371
6110,755720.002083961
6111,244123.42405418
6112,516978.848748391
6113,548952.385716425
6114,365353.551861724
6115,578286.17724386
6116,249008.990763653
6117,578557.6529282
6118,503954.493103298
6119,458107.437863556
6120,497478.560933018
6121,220300.657614894
6122,545778.739078413
6123,366665.438237096
6124,260361.872739142
6125,417676.114413602
6126,701710.368892668
6127,723074.139998686
6128,596534.078945307
6129,503549.942761289
6130,484786.190048006
6131,328013.309497304
6132,390176.463769069
6133,424780.64181374
6134,571434.798773244
6135,631840.950258949
6136,753718.55619626
6137,284313.553769148
6138,507039.561937831
6139,824024.285915692
6140,616873.547215335
6141,643124.231996447
6142,849787.49340892
6143,328194.327821111
6144,406976.838327904
6145,745999.369379306
6146,894903.50526393
6147,475584.065099198
6148,106040.769841731
6149,335573.666876516
6150,294729.985573435
6151,401867.17082577
6152,810133.840764822
6153,603341.832963782
6154,507563.404414079
6155,543449.580494099
6156,346968.078798442
6157,636555.101931767
6158,399115.04731207
6159,892439.532402441
6160,703049.423945909
6161,700273.305993246
6162,425699.489673993
6163,398776.418984959
6164,615737.147409678
6165,461690.918454299
6166,520582.475536438
6167,753303.420144498
6168,340964.00812384
6169,405740.921123766
6170,341689.396755169
6171,378612.957698787
6172,705490.470618926
6173,408313.332823453
6174,229564.448982181
6175,811297.041497171
6176,334543.317524836
6177,833130.691888529
6178,185146.725434968
6179,494321.767453262
6180,362850.239948581
6181,687092.251428264
6182,186049.639739191
6183,1122508.09291085
6184,563948.777454739
6185,339654.184529478
6186,510546.624312496
6187,697675.145675857
6188,29192.1081101084
6189,33231.3557716874
6190,838847.896953092
6191,636320.052068774
6192,371584.15626045
6193,312064.995730317
6194,526311.320674879
6195,630403.36987353
6196,364057.554061336
6197,841909.042956861
6198,341397.412458041
6199,728275.10248251
6200,488475.532109345
6201,439727.121493077
6202,378367.682039125
6203,412856.788785623
6204,615558.523269182
6205,516334.161047273
6206,495891.886563242
6207,160589.291944866
6208,591710.916531177
6209,785648.823594317
6210,440335.924626785
6211,420660.650260123
6212,301801.414335316
6213,743226.803540224
6214,369598.119951835
6215,302450.043737245
6216,266460.925152182
6217,307042.416464708
6218,573102.778719512
6219,404571.993864782
6220,397261.688930623
6221,736014.481138599
6222,799070.287861693
6223,513218.009445645
6224,527130.130632715
6225,588239.373505295
6226,597139.149199422
6227,502657.132923527
6228,575418.252185438
6229,821534.771495884
6230,541884.681519371
6231,460619.129780466
6232,279647.868003034
6233,578560.171416157
6234,443471.075075287
6235,873334.912432675
6236,327922.19454492
6237,372205.529517718
6238,352008.295756982
6239,399830.312138664
6240,226503.616065829
6241,380272.00113386
6242,612066.003884265
6243,412617.909661502
6244,504807.741948453
6245,339376.96390961
6246,619745.780386993
6247,319176.976307662
6248,563137.423462109
6249,640980.998320201
6250,782847.575935727
6251,484043.025686229
6252,275487.648195742
6253,314230.316230222
6254,388817.784594669
6255,480960.861155039
6256,644583.434301128
6257,348517.627225542
6258,550221.227534811
6259,248739.148784151
6260,739635.130891847
6261,190633.929447921
6262,285085.936228389
6263,495156.061248023
6264,339532.930446005
6265,355394.450734764
6266,376323.408587506
6267,498478.848399503
6268,302732.254046502
6269,525468.144043277
6270,353973.465524212
6271,274723.902823702
6272,570297.609827387
6273,355021.511734654
6274,297503.311847334
6275,475952.966169133
6276,380370.321535245
6277,489462.929920278
6278,252807.37593432
6279,490919.172782364
6280,438104.335789437
6281,431699.144235466
6282,642984.495416322
6283,114420.894603629
6284,294480.32954589
6285,186887.812640705
6286,346508.228309836
6287,275626.306514128
6288,316286.712043718
6289,900388.945677342
6290,753816.240715862
6291,216684.49473285
6292,859263.27524483
6293,742091.007897073
6294,677599.599953079
6295,540325.804557872
6296,620018.135547469
6297,823655.686228092
6298,550005.455936785
6299,576965.580909399
6300,342321.681557917
6301,386426.025356031
6302,694587.108827611
6303,467501.599226231
6304,486626.596930959
6305,390128.508543036
6306,342515.661922459
6307,404843.272827806
6308,307208.694124076
6309,321991.215344866
6310,603075.821940177
6311,205277.091226986
6312,367069.374694272
6313,702370.668623975
6314,305621.554436289
6315,273187.47686806
6316,846044.754707573
6317,218415.619978963
6318,209889.922181916
6319,256021.697465914
6320,573697.551497426
6321,378270.921763838
6322,455791.293199569
6323,435843.817428343
6324,554077.316677028
6325,709558.683260847
6326,379117.44205869
6327,638324.119599214
6328,733150.649716312
6329,863181.955225617
6330,587206.915719911
6331,373601.223996014
6332,481413.17221465
6333,379132.201383897
6334,456896.244659785
6335,586575.11243914
6336,762123.815326739
6337,322591.218441217
6338,565900.215035487
6339,434228.238123886
6340,619818.473913942
6341,425341.183872493
6342,460757.764482045
6343,830647.833198752
6344,407922.308922143
6345,450915.930743759
6346,62210.3663318941
6347,666497.060464686
6348,658823.353301453
6349,966315.721447936
6350,674619.614103618
6351,197655.889390344
6352,243220.446313445
6353,580495.226396431
6354,623939.757370754
6355,371954.774406721
6356,583437.094505348
6357,702340.676399758
6358,378638.639894754
6359,479068.479944131
6360,543904.271037176
6361,571446.84805653
6362,643457.201587096
6363,199604.545976706
6364,309906.684955448
6365,356675.655428376
6366,632563.195561248
6367,345222.227642126
6368,701932.253606116
6369,931202.575636759
6370,357293.251389797
6371,345523.726129948
6372,343055.208968737
6373,895530.2612319
6374,584050.225027573
6375,493464.998586607
6376,122122.948865248
6377,283240.948209019
6378,376667.707526903
6379,612903.172359024
6380,380637.62593998
6381,331834.282462975
6382,348842.821240012
6383,431928.992511576
6384,544789.245676353
6385,629390.805472072
6386,677245.106536583
6387,358923.25213363
6388,520194.817785691
6389,412478.75999481
6390,321689.056461043
6391,488176.153032387
6392,616701.231398588
6393,552474.035624954
6394,428832.134441687
6395,299746.911808873
6396,481137.874216561
6397,352752.373324953
6398,654070.74314157
6399,370152.066859699
6400,604436.110235163
6401,650623.601655432
6402,671488.069148259
6403,522804.773775886
6404,572974.522071638
6405,632827.766512063
6406,514856.686877131
6407,596210.908091115
6408,667543.723612129
6409,594484.859181446
6410,307375.429236406
6411,518082.942204909
6412,337165.298032416
6413,402394.293013595
6414,470643.86165026
6415,45079.1671248671
6416,240537.877093319
6417,512346.887642545
6418,906542.881755751
6419,458734.148360316
6420,485047.834727879
6421,190980.859116446
6422,222819.11417164
6423,346391.454031457
6424,272123.478356559
6425,480298.326913882
6426,820399.289520882
6427,343274.519737496
6428,729494.946672847
6429,322567.810830725
6430,396014.335359013
6431,400739.822201706
6432,280303.422621989
6433,235140.814514142
6434,294644.983060784
6435,111981.226613462
6436,328087.588528912
6437,612367.977627091
6438,346594.687679185
6439,611340.749675834
6440,672533.693322583
6441,324210.925928154
6442,184410.246830424
6443,335903.659495183
6444,422857.774551641
6445,321831.086587196
6446,340628.297436366
6447,444214.43604655
6448,895034.301015819
6449,351626.603286741
6450,228987.87610023
6451,500707.308268863
6452,339378.428780661
6453,327595.461672983
6454,509414.550899355
6455,499112.772606979
6456,329751.127863972
6457,318681.945947396
6458,160969.815663042
6459,455840.567999374
6460,276600.92047187
6461,509458.500964472
6462,477859.004835068
6463,487547.165759046
6464,731814.211332306
6465,296957.918214791
6466,333852.300620237
6467,845236.086462058
6468,259945.833355
6469,303379.136741539
6470,133368.547312474
6471,518203.675049349
6472,442575.881035124
6473,630002.299611648
6474,462153.241057326
6475,537292.123541564
6476,330896.24244743
6477,515027.56379179
6478,394779.510515439
6479,293865.662151437
6480,663720.177603589
6481,419198.832646034
6482,329868.721546872
6483,557637.422725638
6484,327332.84113628
6485,444879.588619465
6486,520037.417439472
6487,571414.916180043
6488,355838.176160916
6489,360421.667587135
6490,691962.828524545
6491,320434.540147242
6492,485098.19837502
6493,924178.431174587
6494,394062.157926969
6495,866740.86332184
6496,582879.978598045
6497,458378.28535932
6498,472472.089390654
6499,854170.833046587
6500,677145.554433343
6501,482782.724446586
6502,928347.36456757
6503,945079.04744619
6504,323121.181545937
6505,974908.166938815
6506,263257.384007331
6507,330922.493990171
6508,156656.007490115
6509,566262.436358277
6510,1007923.29200163
6511,410995.024382468
6512,896883.723254591
6513,282486.146671403
6514,50588.5240688004
6515,262659.692219965
6516,860447.546924683
6517,246278.712150086
6518,421940.710920404
6519,453182.575323785
6520,343795.134791262
6521,793556.808768678
6522,446366.234918613
6523,336380.95948925
6524,741092.997095155
6525,833217.024866677
6526,386709.722363743
6527,270329.841725899
6528,219779.768622474
6529,480848.744912352
6530,778904.642012716
6531,415705.393008263
6532,616184.683981019
6533,654245.935102985
6534,642064.13618456
6535,341587.263222621
6536,490530.071959308
6537,857236.334860782
6538,534899.885018714
6539,495180.957020745
6540,672907.05991488
6541,442135.263735862
6542,607116.5721094
6543,489308.618212907
6544,284063.650431558
6545,748413.311422716
6546,344735.888510253
6547,543813.140084266
6548,516588.390311242
6549,535315.571158487
6550,719244.012456436
6551,933545.266329437
6552,712909.859094804
6553,495685.471650426
6554,245936.190434248
6555,241501.750345308
6556,554417.56668468
6557,449796.117158577
6558,444071.366730113
6559,651425.078512131
6560,628877.951777004
6561,803719.716277937
6562,748505.805151218
6563,240480.576557237
6564,426708.867964579
6565,293853.465567871
6566,878146.844589693
6567,534236.285392351
6568,530991.876855317
6569,298060.414545638
6570,379291.933017724
6571,427921.760184108
6572,319373.023929007
6573,649892.294600701
6574,179491.562798556
6575,383028.482696187
6576,313078.428901781
6577,620097.854862196
6578,481583.597041259
6579,280763.205195633
6580,482938.781000129
6581,485007.696782072
6582,786491.655494699
6583,374033.943973156
6584,627644.55770109
6585,461375.547498406
6586,333539.151196262
6587,767126.229796818
6588,323325.814047559
6589,730831.850510463
6590,314243.306396944
6591,846657.341712441
6592,607421.256825393
6593,467230.852207167
6594,644318.93472446
6595,483948.69858352
6596,498058.477682849
6597,564939.298749257
6598,455785.19654993
6599,585963.439474841
6600,563433.855396533
6601,218211.910087593
6602,442515.767425068
6603,622666.798414746
6604,420975.112911973
6605,642697.1051404
6606,421769.467649185
